event,response_id,target_id,interaction_type,label,label_expanded,Confidence_Level,response_text,target_text,truncated
General_Terms,1019266816764329985,1019241435307085824,Quote,Support,Implicit_Support,1.0,#Gaslighting Straight from #PutinsPlaybook https://t.co/EAZOgG51vx,"WH talking points sent to Capitol Hill Republicans today, obtained by ⁦@washingtonpost⁩... lots of bewilderment among Rs here on Hill about whether the WH realizes the challenges they’re now facing re: Helsinki https://t.co/91dMkhCC5M",False
General_Terms,1019280639529545729,1019271017213190144,Reply,Support,Implicit_Support,1.0,@marklutchman @jon_knepper Trump is going to be the president for two terms. He is that shaking reality that is waking people up to the fake “care” we see especially from the DNC.,Democrats are saying Putin helped Trump win the election because of Facebook ads &amp; trolls on social media. I do not know ONE person who voted for Trump because of that. Who else doesn’t?,False
General_Terms,1019285366858280961,1019245617187565570,Reply,Support,Explicit_Support,1.0,"@aaaarchx @StarPlus Damnn how much i love that ""mowgli doesn't exist"" 😍😂","In a parallel universe, Neil and Avni are living a happily married peaceful life and the fairytale avni always wished, DD- sunheri are engaged and mowgli doesnt exist. They are planning for a child and Neil is back in police. Too bad we didnt get to see it. @StarPlus #Naamkarann",False
General_Terms,1019288804195274758,1019263352235876352,Reply,Comment,Comment,-1.0,@LaMaireGeneva No need to lie,You ain’t gotta lie to kick it baby,False
General_Terms,1019300141088559106,1019240545187762176,Reply,Denial,Explicit_Denial,1.0,@AriFleischer Bullshit.,"If only: If POTUS yesterday had said “We and Russia can get along. On Iran, Syria, and non-proliferation, there is a lot we can do together. But when it comes to America’s elections, I have a three word message. Vladimir - knock it off.” Think how well Trump would be doing today.",False
General_Terms,1019302801933922304,1019299358150406146,Quote,Support,Implicit_Support,1.0,trump continues to lie. He can't help himself. He's a LIAR. https://t.co/uB8alwEn0o,Most telling moment. In his statement Trump again contradicted the Intel community by saying other countries could have hacked into election. US government says that’s not true.,False
General_Terms,1019303172236603392,1019303082293948416,Reply,Denial,Explicit_Denial,-1.0,@NBCNightlyNews Bullshit.,"24 hours later, Trump claims he misspoke in Helsinki, meant to say Russia did have reason to meddle in election. https://t.co/w2LgMoc4QV",False
General_Terms,1019313164893212672,1019312990447861766,Reply,Comment,Comment,1.0,@ddale8 Wow...they just lie right to your face.,White House press release https://t.co/YIzI1jzDzB,False
General_Terms,1019317185636945922,1019313023893327874,Reply,Comment,Comment,1.0,"@tom__brenner @KatyTurNBC No wonder he turned the papers over when he was finished lying, uh I mean talking. Pfffft.....",The President wrote in sharpie “THERE WAS NO COLUSION” during a meeting with congressional members. https://t.co/dYk88Ot9h8,False
General_Terms,1019317648251871233,1019317495969312768,Reply,Comment,Comment,1.0,@AightJones no there is no limit,"If y’all in a relationship, do y’all try to limit how much sex y’all have? 🤔",False
General_Terms,1019322401388158976,1019298283607527429,Quote,Comment,Comment,1.0,Just tell her you saw it but can't help her and stop lying. Honesty is key https://t.co/AW2bw0Pr61,Her: did you see my message Me: the one you said I should borrow u R10K? Her: yes Me: I didn't see it😂,False
General_Terms,1019330193658449922,1019328982104399873,Reply,Denial,Explicit_Denial,1.0,@JamesBlomey If anyone knows about lying it’s you comey.,"Exactly...it is conflated by the press constantly and, frankly, this is exactly what Putin wants to see...idiot Dems beating up Trump and dissension in our system. Take it from me, Putin is a helluva liar...takes one to know one, as I always say!! #Comey #TheFive",False
General_Terms,1019336692443111424,1019313023893327874,Reply,Comment,Comment,1.0,"@tom__brenner What he CROSSED OUT is more disturbing....proof to me that his “would/wouldn’t” lame excuse is, as anyone w/ a brain knows, complete bullshit...that snake isn’t gonna grammar his way outta this one...",The President wrote in sharpie “THERE WAS NO COLUSION” during a meeting with congressional members. https://t.co/dYk88Ot9h8,False
General_Terms,1019337563373522944,1019329645727158283,Reply,Comment,Comment,1.0,@Q100Atlanta @adambombshow #BTSARMY here &amp; I request FAKE LOVE @BTS_twt on my drive home...thanks! #100MinutesNonStoponQ100,STILL doing #100MinutesNonStopOnQ100! 🎧📻 #Qrequest #Niallers #Lovatics #Arianators #BardiGang #5SOSFam #MendesArmy #Arianators #Camilizers #Selenators #BTSArmy #Mixers 💣 @adambombshow #TheBertShowQ100 #Q100AdamBombShow Listen here &gt;&gt;&gt; https://t.co/zAzruXasAk https://t.co/ipmvAZNpab,False
General_Terms,1019342805926404102,1019336825049997312,Reply,Queries,Queries,1.0,@kayvz Why cannot you suspend people in India spreading fake news and abusing people even after reporting millions of times? E.g. Twitter handle Postcard news which I have reported and blocked,"We've heard some questions recently about the status of Verification on Twitter, so wanted to address directly. Updating our verification program isn’t a top priority for us right now (election integrity is). Here’s some history &amp; context, and how we plan to put it on our roadmap",False
General_Terms,1019358902259859456,1019029129251966977,Reply,Comment,Comment,1.0,@joerogan I hope that chick gets punched in the face by a boxing kangeroo that apparently doesn't exist. https://t.co/sBzoDQk5rd,My favorite new conspiracy: Australia doesn’t exist https://t.co/IRPn982Hno,False
General_Terms,1019366137270808577,1019355333976776705,Reply,Comment,Comment,-1.0,@NBCPolitics @NBCNews @PeterAlexander Crazy that they think a statement that is a blatant lie would help the situation with the non-30%.,"JUST IN: VP Pence and Sec. Pompeo had a private conversation with President Trump urging him to make clarifications on his comments from the news conference with President Putin, a source familiar with the conversation tells @NBCNews. - @PeterAlexander https://t.co/a4c9tg1Pdq",False
General_Terms,1019372469935837184,1019371208880640000,Reply,Denial,Implicit_Denial,-1.0,@ProChoiceOH @senrobportman Too late for @senrobportman. He’s made up his mind despite his constituents’ objections.,Trump #wouldnt do what's right for you. TAKE ACTION: Tell your Ohio senators — @SenSherrodBrown &amp; @senrobportman — to reject Brett #Kavanaugh: https://t.co/lEIKH3oeCj https://t.co/BWGozUDm9t,False
General_Terms,1019372705466978304,1018956785737224193,Reply,Denial,Explicit_Denial,1.0,@SallyQYates Trump chose Putins word over the known lies comming from the deepstate which is trying to overthrow the US gov. Your front is uncovered you satonic bastard,"Our President today not only chose a tyrant over his own Intel community, he chose Russia’s interests over the country he is sworn to protect. All Americans should raise their voices. Let the world know what we stand for.",False
General_Terms,1019377881389195264,1019376680572456960,Reply,Denial,Explicit_Denial,1.0,"@realDonaldTrump Literally no one is saying it was a great success, even your supporters in the GOP. Are they fake news too?","The meeting between President Putin and myself was a great success, except in the Fake News Media!",False
General_Terms,1019386325215141888,1019376680572456960,Reply,Denial,Explicit_Denial,1.0,@realDonaldTrump @POTUS These fake Reublicans will sell our country down drain just to be on putin side. Get rit of GOP garbage now.,"The meeting between President Putin and myself was a great success, except in the Fake News Media!",False
General_Terms,1019389224645287936,1019024966732468224,Reply,Comment,Comment,1.0,@RadioFreeTom Bless you. Looking forward to you summarizing the lies.,I am watching Hannity so that you don’t have to.,False
General_Terms,1019396275697999872,1019394302319976448,Reply,Comment,Comment,1.0,@LisaMei62 I cannot lie I’d probably be in trouble if I gave Comey my honest reply,Wondering if he will be needing one of the padded cells at GITMO... https://t.co/BS3PEA8Qj3 https://t.co/3HQQZiOXOK,False
General_Terms,1019403595794534400,1019395536351322117,Quote,Support,Implicit_Support,1.0,Where’s the lie https://t.co/WdQeg98weG,“I don’t walk no where. My ankles been weak as fuck every since I got a whip” 😭,False
General_Terms,1019404512233181186,1019376680572456960,Reply,Denial,Implicit_Denial,1.0,@realDonaldTrump Even Fox people are criticizing you. Would or wouldn't you say this is fake news? Fox News Hosts Bash Trump’s ‘Disgusting’ Putin Presser https://t.co/oxeS3EjdOH,"The meeting between President Putin and myself was a great success, except in the Fake News Media!",False
General_Terms,1019404889330335744,1019397656760672256,Quote,Comment,Comment,1.0,Can u let us breathe? You don't hear me say anything about that shiny pearl ship. Stream fake love (https://t.co/8tXhBRde5G) and awake (https://t.co/LXsgE1J9Vb). https://t.co/n1AsjaGm0S,"yoonjin and yoonjinists : *breathes* y'all : i think yoonjin is an overrated ship, yoonjin is dead. *ship* is better. https://t.co/YtTS5aA2S0",False
General_Terms,1019415753274085376,1019232217229340672,Reply,Denial,Explicit_Denial,1.0,@SenKamalaHarris @sailorswanquill Fake news,"Yesterday, the President put ""Russia First"" and America second. Every American should be raising their voice.",False
General_Terms,1019423598388305920,1019378119671730176,Reply,Denial,Implicit_Denial,1.0,"@realDonaldTrump Democrats wants a President that takes an oath and take that oath serious!! POTUS are suppose to Preserve and Protect the USA citizens, NOT the Russians Government!! #FuckPutin and your Campaign!! We The People are done with you!! You a liar!! #Impeach45","The Democrats want to abolish ICE, which will mean more crime in our country. I want to give ICE a big cheer! Vote Republican in November.",False
General_Terms,1019426748587565056,1019422767962353664,Quote,Denial,Explicit_Denial,1.0,Finally some fake news I can laugh about... and not just to keep from crying. https://t.co/fBf3qgIOkC,Star Wars Episode 9 will have alternate timeline confirms JJ Abrams https://t.co/OlQlI6Wcql https://t.co/OOm5R9WVxX,False
General_Terms,1019437690306080768,1019376518273945600,Reply,Denial,Explicit_Denial,1.0,@PrisonPlanet not true!,What? https://t.co/fscjN8BVnI,False
General_Terms,1019442573486764034,1019271089753554945,Reply,Comment,Comment,-1.0,"@davidmacdougall Also, we did this in like 10 days. And way ahead of the competition. #fakenews",More fake news in the very first sentence of this story 😂 It quotes me saying I'm ready for a cold beer. I don't even drink beer! If anything I'm ready for a cold Diet Coke. Maybe a lonkero. https://t.co/vw359tra8p,False
General_Terms,1019470181775572993,1019258154234851328,Reply,Comment,Comment,-1.0,@cgm1951 @POTUS unfortunately #lewisarthur of #vopalpha is a lying felon on the run currently who got a #tucson police officer shot by doxxing the dept #heisevil,"@POTUS President what will it take to get uncorrupted help in TUSCON ARIZONA. SEX TRAFFICKING LEWS FROM VOP ALPHA TEAM CO PULASKI GUARDONG TUMNEL THAT CEMEX, CLINTON, ROTHCHID, FBI, AND SHERIFF DEPT. CORRUPTED. NEED HELP. THIS COULD BE YOUR CHILD.",False
General_Terms,1019475462861533185,1018789349834547200,Reply,Queries,Queries,1.0,@KCCAUG @Kampala4Climate @KCCAED Have you planted another tree in the same place to replace this one? An indigenous specie i hope. Not these fake palm trees dotting the side walks of kla,"About 2 weeks back, our Landscape team moved on to bring down one of the 2 Deciduous 🌳 🌳 at the roundabout along Ternan Avenue due to its poor health &amp; unbalanced posture. READ our latest #Instagram post about this ➝ https://t.co/RExX6DFzav #KCCAatWork @Kampala4Climate https://t.co/g2f9MZxT2U",False
General_Terms,1019486408929693698,1017491876625207306,Quote,Support,Implicit_Support,-1.0,where’s the lie https://t.co/UsHQZBIkYG,if you couldn’t do the monkey bars as a kid you’re gay now,False
General_Terms,1019495565921603584,1019019719733645313,Quote,Support,Implicit_Support,1.0,"Yes, that's why some tip toe around drumpfy, uphold him when he lies, hide from reporters and they will need a pardon. https://t.co/ShzPvjqz4h","After reading all of the indictments and affidavits filed in the Russiagate cases, I have one strong belief: More than a few Republicans are going to jail for conspiracy and treason.",False
General_Terms,1019500785598681088,1019246904155222016,Quote,Comment,Comment,1.0,For the Dundee fans saying I’m lying here’s where I got your information from... 😂 https://t.co/JMb59g5rjV,Scottish #Premiership Season Ticket update: Celtic 53.5k *sold out Rangers 44.8k+ Hibs 13.1k+ Hearts 12.8k+ Aberdeen 9.8k+ Kilmarnock 3.7k+ St Mirren 3.4k+ M'well 3.3k+ Dundee 3.1k+ St Johnstone 1.6k+ Hamilton 700+ Livingston 650+ 150k+ Season Tickets sold...18 days to go #SPFL,False
General_Terms,1019526764668817409,1019520495547535360,Reply,Comment,Comment,1.0,"@RealistWrites When you privatize, you tell private lies😀","When you ""Generalize""... You tell ""General Lies"" 😏",False
General_Terms,1019539945160134657,1019538038651871233,Reply,Denial,Implicit_Denial,1.0,@realDonaldTrump @foxandfriends @kilmeade False Potus. Yes you are!,“A lot of Democrats wished they voted for the Tax Cuts because the economy is booming - we could have 4% growth now and the Fed said yesterday that unemployment could drop again.” @foxandfriends @kilmeade,False
General_Terms,1019550906675875841,1018918680279900161,Reply,Comment,Comment,1.0,@NelsonHavi There are no sacred cows in this purge on corruption,"Energy CS Charles Keter can’t appoint acting managers for Kenya Power and suspend others at this time, as if he is St. Keter. He should resign out of shame or guilt, for the scandals couldn’t occur without his knowledge or ignorance of their occurrences. Either way, he is liable.",False
General_Terms,1019554501672538112,1019550892486520834,Quote,Comment,Comment,-1.0,False try again https://t.co/g0FC36Kd2A,Bout to not come back to Morgan this year 😂,False
General_Terms,1019563616331329537,1019554859232776192,Reply,Support,Implicit_Support,1.0,@paullewismoney Press need to be careful. When people are accused there's no taking it back even if found innocent. Damage to reputation can be permanent. Seen it too many times in teaching with false allegations &amp; no protection for teacher's identity!,BBC likely to appeal against the Cliff Richard ruling on grounds of press freedom.,False
General_Terms,1019564539526799361,1018931300693151744,Reply,Denial,Explicit_Denial,1.0,@JohnnaMitich @merviemilia Nope. Nope nope nope nope nope. Simply not true.,"How old were you when you learned that the game TAG stands for ""Touch and Go""? I was today years old...",False
General_Terms,1019566808670572544,1019566105721896960,Reply,Denial,Implicit_Denial,1.0,@PradipMsd7 had u posted dis before 3 pm its ok.even u got a jerk waited for d conference n wen u got to know there is no such thing all of a sudden u posted dis as if u know everything.......lol,"Special announcement for all of You: 👇 Retirement of Msd from International cricket &amp; press conference (at 3 Pm) news totally fake Ms Dhoni will continue ODI &amp; T20I format till the time he want 👍 Rumors are carried by haters, spread by fools, and accepted by idiots ✌",False
General_Terms,1019570937467949057,1019253988733186050,Reply,Comment,Comment,-1.0,@mrbartonmaths Made up to be on this! 😁,"In what I'm calling the ""Live Aid of Educational Podcasts"", 50+ of my favourite people recorded their answer to ""what did you learn this year?"". There is absolute gold in here for teachers of any subject or age group. Thank you so much to all involved 😊 https://t.co/3swE87oouA https://t.co/J4yh0dTxSL",False
General_Terms,1019575408658919424,994360880157614081,Quote,Support,Implicit_Support,1.0,Retweeted Hrithik Roshan (@iHrithik): Not fiction anymore. Seemed like it when I read super 30. Not anymore. What a briiliant example of real application of knowledge. Nothing less than Super Hero stuff ! Bravo ! https://t.co/E9OrTHqWHM,An IIT student explains how he used his engineering skills to save a diabetic’s life mid-flight https://t.co/4yG2lPQ80R Karttikeya Mangalam put his lessons from his first year in college to good use and helped a diabetic flyer get his insulin shot. https://t.co/7AbMiCSSra,False
General_Terms,1019580997996875777,1019580121366319104,Reply,Support,Implicit_Support,1.0,@SpotdogWright The liberal media’s constant bullshit is incredible,"🙄The continued resistance, protests, obstruction, &amp; hate the democrats have done DAY IN &amp; DAY OUT since we elected President Trump IS LIKE LISTENING TO THE SAME SONG OVER &amp; OVER &amp; OVER TILL TO SAVE YOUR SANITY YOU JUST TUNE THEM OUT TO THE POINT YOU NEVER WANT TO HEAR THEM AGAIN",False
General_Terms,1019581035858874369,1019544304853966853,Reply,Denial,Explicit_Denial,1.0,"@realDonaldTrump At the core @realDonaldTrump is filled w/ hatred for Americans. Uses his office only to enrich himself &amp; his family. He lies, daily. Hires only those who would lie for him. Sides w/ dictators foreign enemies. Dyes skin &amp; fake hair orange. Thinks he is in a TV show, threatens war.",Some people HATE the fact that I got along well with President Putin of Russia. They would rather go to war than see this. It’s called Trump Derangement Syndrome!,False
General_Terms,1019588779269476353,1019581304021573632,Reply,Queries,Queries,1.0,@Mix965Houston Would you play @BTS_twt Fake Love on #TheMorningMIX ? Thank you #GoldForJimin #ChoiceFandom #BTSARMY #TeenChoice,We are goin COMMERCIAL FREE for a whole hour this morning! 713-881-5965 #TheMorningMIX,False
General_Terms,1019600708381888512,1019598624815308800,Reply,Comment,Comment,1.0,"@bubbagump324 So, I’m thinking: fake tans mixed with multiple drugs?",What in the hillbilly hell https://t.co/W7mfJNmSTu,False
General_Terms,1019605363635707909,1019408517210558464,Reply,Comment,Comment,1.0,"@StopTheSpeaker No, Paul Ryan doesn't have a spine. He is a sniveling wimp and a phony Catholic. And now, he supports #trumptraitor","Does Paul Ryan actually have a spine? Paul Ryan did not mention Trump in his remarks, but when asked about former CIA Director John Brennan's assessment that Trump's remarks were ""treasonous,"" said he did not agree. https://t.co/Zaaea3IQEo",False
General_Terms,1019609873682698240,1019603176243322881,Reply,Denial,Implicit_Denial,1.0,"@drethelin Some digital scales will lie: if the current result is within a pound or two of the previous result, they'll respond with the previous result.",I hate when im the exact same weight two days in a row,False
General_Terms,1019617649121087488,1019606391714021376,Reply,Comment,Comment,1.0,@_ElleJohnson You look amazing either way. Sent you a note on IG about a fake account,"I didn't say, ""Why would I pose for this pic without panties?"" I said, ""Why wouldn't I pose for this pic without panties?"" I hope that resolves the issue. #WednesdayWisdom #WednesdayMotivation https://t.co/XJoYROWDbv",False
General_Terms,1019619052979798016,1019520574371123200,Reply,Denial,Explicit_Denial,1.0,@realDonaldTrump LIAR! You along with Vputin are the biggest threats to America and to our world peace!,So many people at the higher ends of intelligence loved my press conference performance in Helsinki. Putin and I discussed many important subjects at our earlier meeting. We got along well which truly bothered many haters who wanted to see a boxing match. Big results will come!,False
General_Terms,1019621573404307457,1019307713220751363,Reply,Support,Implicit_Support,-1.0,"@The_UnSilent_ @realDonaldTrump Yes, all liars. But I would add Putin to the list. And lying about how deadly that Paper Tiger is should also go on the list. If you're a Russian citizen he's deadly. On the world stage... easily handled.","Media: Lying Comey: Lying Obama: Lying Clinton: Lying Stormy: Lying Strozk: Lying Mueller: Lying Judges: Lying 19 Sexual assault accusers: Lying Climate change scientists: Lying 17 Intelligence agencies: Lying Putin: “He means it, I believe him” ~ @realDonaldTrump",False
General_Terms,1019624985168695296,1019601625151823877,Quote,Denial,Implicit_Denial,1.0,"Sure, everybody lies EXCEPT Trump !!!! https://t.co/xgbByiKegQ",This caption speaks volumes about @realDonaldTrump notices the pattern what's wrong with this picture. https://t.co/3wR88BQCBd,False
General_Terms,1019625270192427008,1019620511272206336,Quote,Comment,Comment,-1.0,but did i lie though? https://t.co/DWSLUpzF5X,marty... https://t.co/xZ5GbEEQQP,False
General_Terms,1019628613661069313,1019520574371123200,Reply,Denial,Explicit_Denial,1.0,@realDonaldTrump I misspoke- I meant to call Trump the best liar ever but should have said ‘worst’,So many people at the higher ends of intelligence loved my press conference performance in Helsinki. Putin and I discussed many important subjects at our earlier meeting. We got along well which truly bothered many haters who wanted to see a boxing match. Big results will come!,False
General_Terms,1019630912357707776,1018933359978909696,Reply,Denial,Explicit_Denial,1.0,@RichardDawkins False equivalency. Deus vult would be closer to the mark of allahu akhbar. I agree Islam is more objectionable though.,"Listening to the lovely bells of Winchester, one of our great mediaeval cathedrals. So much nicer than the aggressive-sounding “Allahu Akhbar.” Or is that just my cultural upbringing? https://t.co/TpCkq9EGpw",False
General_Terms,1019647201746841600,1019646460743311360,Reply,Denial,Explicit_Denial,1.0,@QuartrGuy Factually incorrect,Mega Man 9 is the GOAT,False
General_Terms,1019655423656415237,1019582030906945537,Reply,Comment,Comment,1.0,@juanmao1997 there is no reason why the doctor couldnt be a cat,11th&amp;Amelia https://t.co/S2yF8R7UMs,False
General_Terms,1019657727541436421,1019655814292951041,Quote,Denial,Explicit_Denial,1.0,"Dear Sarah Sanders, Then Trump should stop being a complete lying, fuck up! Signed, America https://t.co/sPpSI5niia","Sanders: The press is ""a little out of control"" and needs to stop ""attacking the Trump administration on every single little thing."" https://t.co/qqZj8s4CzN",False
General_Terms,1019659572099928064,1019659229018361856,Reply,Comment,Comment,1.0,@kissradiohits @BigHitEnt @taetaeggy Thanks ♥️ thanks thanks thanks thanks thanks thanks thanks ♥️ ♥️ ♥️ ♥️ 😘 Thanks for playing FAKE LOVE by @BTS_twt,"@BigHitEnt @taetaeggy Your song is up. FAKE LOVE by BTS is playing next on KiSS RADiO! Wake the Fun Up - and take control of the music with Kevin &amp; Sonia, weekday mornings on KiSS RADiO. Unsubscribe at https://t.co/vHlJpJ4HJ3.",False
General_Terms,1019659893761028097,1019653910183673856,Quote,Denial,Implicit_Denial,-1.0,"Wanted: Presidential Translator. To stand next to and translate the words of @POTUS at all times to remove ""ambiguity"" at source. Must be fluent in bullshit, moron, but not Spanish. Never Spanish https://t.co/a2WnBU7dPP","Asked if Trump really believes ""no,"" Russia is not targeting the U.S. any more, Sanders says he was ""saying no to answering questions,"" not on the question itself. (Sanders lies a lot and says a lot of ridiculous things, but this strikes me as plausible.)",False
General_Terms,1019666722398359552,1019662855266848768,Quote,Denial,Explicit_Denial,1.0,"There is no link, the Hill is flat out lying. Even Snopes agrees there is no link, or God forbid they ask the ADL for their insight https://t.co/NuAkoagzW0 https://t.co/KCgB39atiP",Alabama police officers suspended for making hand gesture linked to white power movement https://t.co/w8xOA0psY7 https://t.co/l5lgGtwsdw,False
General_Terms,1019676217304408070,1019674964822253570,Quote,Support,Implicit_Support,1.0,Gaslighting Treasonous Crooks. https://t.co/67BStqAksc,You are not crazy. We all heard what Trump said over the past three days. Sarah Huckabee Sanders and Trump can tell you something different but they are lying. Trust your ears and don't allow them to gaslight you.,False
General_Terms,1019688549929619457,1019686861088985090,Reply,Comment,Comment,1.0,@panribbon Nowadays I only see it used in the context of false friendliness or outright hostility.,hey what does 'pal' connote to you? the only people who say it to me are also scottish people and i've had several non-scottish people ask me to not use it with them,False
General_Terms,1019691838826041350,1019690824467189761,Reply,Support,Implicit_Support,1.0,@campusreform No love for Liberty University on my end but lying like this (former) student appears to be is scummy.,"""The email is fake and was never sent from Liberty University...These allegations are simply false, misleading, and defamatory."" https://t.co/3uMp1vy0LT",False
General_Terms,1019704454751252480,1019677278307880960,Quote,Support,Implicit_Support,1.0,@PressSec YOU need to tell the truth from the podium. You’ve become a shill for a dangerous autocratic dunce who bald faced #lies to the American ppl. https://t.co/9fRFiJlmMx,"During Wed's briefing, SHS started attacking the free press after she was asked for a comment about the RU agent who infiltrated Repub politics &amp; the NRA. ""You guys need to take a little bit of a step back, slow down, &amp; QUIT GOING AFTER THE TRUMP ADMIN"" https://t.co/YRQ97Ps8S2",False
General_Terms,1019708638942855168,1019706035202875392,Reply,Comment,Comment,-1.0,"@_DHOTYA Nothing will top this for me, it isn’t just the tweet itself but the dedication of Tom to defend the lie to the last https://t.co/9zbL4dI61R","2017 THROWBACK: This was the final of #DHOTYA2017, with Womack winning with 70% of the votes. We have tripled in follower size since this vote in January. How would the voting go now? (Vote on poll in replies) https://t.co/NkxtAO3wku",False
General_Terms,1019717972963856385,1019577304668868608,Reply,Comment,Comment,1.0,@Chuckw12 Trump is a pathological liar. Nobody believes what he said about his alleged mistake. The only people to believe him would be the DEPLORABLES.,Senior Trump Admin Official Implies Trump's Backtrack Was a Lie https://t.co/Esgnp8oJ1T,False
General_Terms,1019720597234962433,1019592255621849089,Quote,Comment,Comment,1.0,"This is my thing! They are not alway the same and sometimes by trying to be inclusive, we’re in fact being inaccurate and unintionally downplaying the particularities of anti-blackness. https://t.co/ooiOP01st7","sometimes it’s worth it to ask yourself: “am I about to reflexively say ‘black and brown’ or ‘people of color’ when in the context I’m discussing, I’m really just talking about black people, but I’m simply uncomfortable saying the phrase ‘black people’?” and act accordingly",False
General_Terms,1019720726222340096,1019405327119388678,Quote,Comment,Comment,1.0,"This is known as the ""ask me no questions, I'll tell you no lies"" policy. https://t.co/eXF1FtjU4F",No White House news briefing on the schedule for Wednesday.,False
General_Terms,1019729041824264192,1019717981264338946,Reply,Queries,Queries,1.0,@JillWineBanks @allinwithchris @chrislhayes Why do reporters waste their time with Sarah Sanders @PressSec when everything that comes out of her mouth is a LIE?,What is happening to America? Can we believe anything 45 or SHS says? #JillsPin on @allinwithchris with @chrislhayes on #MSNBC at 7 CT/8 ET. Please join the conversation. https://t.co/j3seg4QcZR,False
General_Terms,1019730850622164992,1019725023999905793,Reply,Denial,Implicit_Denial,-1.0,@jbouie anton: buhhhhh we did the 14th amendment so people born in the U.S. wouldn't be denied citizenship. buhhh therefore it is incorrect to try to say we should read the 14th to say people born here get citizenship buhhh,nice that this white nationalist has a platform https://t.co/KYxP4WlZKr,False
General_Terms,1019734356745752576,1019348514256621568,Quote,Denial,Explicit_Denial,1.0,what the fuck is this there are no 15 year old men the word u are looking for is CHILD https://t.co/xXN179QLPD,Just in: 15 year old man shot and killed at 370 Bushwick Avenue in @NYPD90Pct,False
General_Terms,1019738439644860416,1019736247038722051,Reply,Support,Implicit_Support,1.0,"@rmasher2 @PressSec @realDonaldTrump Just assume that if her lips are moving, she’s repeating lies. Regardless as to if they’re Trumps, her’s, or a combination of both.","Sarah Huckster Sanders, paraphrased: The President says words. It doesn't matter what those words mean. The President's words mean whatever he wants them to mean until he wants them to have some other meaning. Next? @PressSec @realDonaldTrump #ShitholeHumans #TreasonSummit",False
General_Terms,1019746380234018816,1019738435001769984,Reply,Comment,Comment,1.0,@Sakura_n_Yoongz It's obviously someone trying to get a rise out of armys. I'd say block and move on with your life because there is no winning with stupid,This HAS to be a joke https://t.co/tXTNTUQyaj,False
General_Terms,1019746540112367616,1019744074318991360,Reply,Support,Implicit_Support,1.0,"@kurteichenwald Do you really still believe there is a bottom for this administration and the GOP currently in Congress? They have proven time and time again the bottom doesn't exist. While I hope there is, I have lost all faith that it exists.","If the Trump Administration makes the slightest attempt to turn over a former ambassador critical of Putin to the Kremlin, impeachment proceedings must begin immediately. There is a bottom that even Trump cannot be allowed to sink beneath.",False
General_Terms,1019753541735501824,1019751185899753473,Reply,Support,Implicit_Support,1.0,@zerohedge CNN fake news repeats other fake sources. @NolteNC @JackPosobiec @CassandraRules,"CNN Uses Discredited ""Hamilton 68"" Website To Claim #WalkAway Campaign Hijacked By Russian Bots https://t.co/9xwtKtpGjL",False
General_Terms,1019768678475280384,1018946929718374400,Reply,Support,Implicit_Support,1.0,@SenToomey And it appears that Trump has known this since January 2017. He has been lying to all of us and obstructing rhe investigation since then. IMPEACH HIM NOW. https://t.co/vgLa2OxdHP,"American intelligence agencies have confirmed, unequivocally, that Russian actors, almost certainly at the direction of the Russian government and Vladimir Putin, meddled in our 2016 presidential election.",False
General_Terms,1019768947523104768,168054438077018114,Quote,Support,Implicit_Support,1.0,Wadd been fake https://t.co/B6D6gumDBL,The fact that my bro @Wadd_LO been home an hasn't hit me up is crazy smh can't fool wit people with money lol,False
General_Terms,1019774102704480256,1019759907636236288,Quote,Comment,Comment,1.0,Probably ghosts of all the children she killed by spreading lies about vaccines. 🤷🏻‍♀️ https://t.co/39k7USr3an,Nobody likes a summer phantom! https://t.co/lfi7bLrXei,False
General_Terms,1019774772505346048,1019650786555580416,Reply,Support,Implicit_Support,1.0,"@SenatorCollins Trump was shown email and tweets by the,now indicted GRU and FSB individuals BEFORE the inauguration. An honorable man would have offered 2 void the apparent election results. But, it was Trump so, he spent the next 18 months in a witch hunt lying conspiracy to hide the truth.","The Russians continue efforts to undermine Western democracies, including ours. The President is wrong and needs to heed the warnings from our Intelligence Community, including DNI Dan Coats.",False
General_Terms,1019775563739869186,1019708709344305152,Quote,Comment,Comment,1.0,"that actully sounds hilarious ""one a conservative and one a *record scratch* socialist *fake gasp* this summer on fox explore a love that's political suicide ""i agree with this so much it hurts""-james carville https://t.co/yBia69F5AH",Sometimes when I’m sad I pretend @SenSanders &amp; @SarahHuckabee are married.,False
General_Terms,1019780132146425856,1019779725517041664,Quote,Comment,Comment,-1.0,#WouldYouRather Dare To Ly? Or Dare To Know Everytime Someone Else Lies To You? https://t.co/FOgYHWsTVX,Wednesday night hoops. 📸 :: @treykerby https://t.co/IOg7X0Bkmq,False
General_Terms,1019792654316515328,1019791275984392192,Quote,Comment,Comment,1.0,She wasn’t lying https://t.co/UvAFpo1N4Y,"I remember I told some girl she looked like a Walter and she got offended and I tried to apologize and she shouted “shut up lil ugly boy” in front of the whole class, I was so hurt",False
General_Terms,1019794047076929536,1019695889626083331,Reply,Denial,Explicit_Denial,1.0,"@realDonaldTrump @realDonaldTrump, the democratic party isn't against ICE. Stop being a lying 🐓🍭 @realDonaldTrump. It doesn't suit you.",The two biggest opponents of ICE in America today are the Democratic Party and MS-13!,False
